           1   1.00000000000000        1.00000000000000     
           2   1.00000000000000       0.999399640630206     
           3   1.00000000000000       0.999711360093687     
           4   1.00000000000000       0.999049243301425     
           5   1.00000000000000       0.999588068997221     
           6   1.00000000000000       0.999556942067605     
           7   1.00000000000000       0.999532008046765     
           8   1.00000000000000       0.999484939520570     
  
           1  0.104164558079171       0.997819619070789     
           2  0.201402870672091       0.996511762221422     
           3  0.238757177891674       0.996551309222356     
           4  0.408691152828935       0.999349587843073     
           5  0.628234750925070       0.997863565814244     
           6   1.00000000000000        1.00000000000000     
           7  0.638250574652450       0.998917648041154     
           8  0.457110494667284       0.997720249690164     
  
           1  9.674554977653484E-002  0.997195618532290     
           2  0.201402870672091       0.992508157064149     
           3  0.231415371192507       0.994804757608162     
           4  0.384806020342563       0.998193086068549     
           5  0.592931687407243       0.995584805055477     
           6   1.00000000000000        1.00000000000000     
           7  0.635209238222287       0.997445240654680     
           8  0.456255668728058       0.994096262332582     
  
           1  9.674554977653484E-002  0.617333166871042     
           2  0.201402870672091       0.628314765812540     
           3  0.231415371192507       0.630748266810433     
           4  0.384806020342563       0.666396442323608     
           5  0.592931687407243       0.755188094000774     
           6   1.00000000000000        1.00000000000000     
           7  0.635209238222287       0.765879305021344     
           8  0.456255668728058       0.688464759723231     
  
           1  9.674554977653484E-002  0.260885537447673     
           2  0.201402870672091       0.332340758662596     
           3  0.231415371192507       0.346450305049245     
           4  0.384806020342563       0.480007228759650     
           5  0.592931687407243       0.645754830989688     
           6   1.00000000000000        1.00000000000000     
           7  0.635209238222287       0.680178367902663     
           8  0.456255668728058       0.550007723610406     
  
           1  0.160144504282982       0.261757381035380     
           2  0.243090935358226       0.333091112927480     
           3  0.278840063903249       0.347250278860018     
           4  0.415717042971024       0.480562425609701     
           5  0.603602017924612       0.646275747434043     
           6   1.00000000000000        1.00000000000000     
           7  0.660853285631521       0.680502283480804     
           8  0.493291620734602       0.550436187527495     
  
           1  0.157752433615853       0.266315829373818     
           2  0.325945944456637       0.336776734066796     
           3  0.614127838892889       0.349818171407693     
           4   1.00000000000000       0.484487126872162     
           5  0.700042240631080       0.648357425206043     
           6  0.325394727662275        1.00000000000000     
           7  0.234029009143713       0.681922052909374     
           8  0.104015507690637       0.553047475285993     
  
           1  0.152291806933033       0.269034715996400     
           2  0.307609420440036       0.341410319350024     
           3  0.614779373599814       0.352086416635224     
           4   1.00000000000000       0.486160695805740     
           5  0.677922751892405       0.650430005454772     
           6  0.323109040936195        1.00000000000000     
           7  0.230648857264824       0.683567068784294     
           8  0.103638164126425       0.554086062443428     
  
           1  0.152291806933033       0.290003254174254     
           2  0.307609420440036       0.370283704093825     
           3  0.614779373599814       0.489626766376889     
           4   1.00000000000000       0.730395293133687     
           5  0.677922751892405       0.706448107285389     
           6  0.323109040936195        1.00000000000000     
           7  0.230648857264824       0.671708645431132     
           8  0.103638164126425       0.533637702343616     
  
           1  0.151892034641969       0.256586515388441     
           2  0.306519821483953       0.386433757353777     
           3  0.615005335321248       0.646017173189040     
           4   1.00000000000000        1.00000000000000     
           5  0.669934808549688       0.722673935407294     
           6  0.323037450176559       0.596283991245522     
           7  0.230745388431946       0.392578736700661     
           8  0.102894431584261       0.262836940471736     
  
